_id,title,link1,link2,link3,link4,selected,isTrue,,,,
"""6639d0102aa97d8b8880602d""",International Conference on Concurrency Theory,https://confest2024.github.io/,https://en.wikipedia.org/wiki/International_Conference_on_Concurrency_Theory#Editions,https://en.wikipedia.org/wiki/International_Conference_on_Concurrency_Theory#Test-of-Time_Award,https://en.wikipedia.org/wiki/International_Conference_on_Concurrency_Theory#2021,https://confest2024.github.io/,link1,,,,
"""6639d02f2aa97d8b8880604b""",International Conference on Digital Society,https://ife.no/en/event/international-conference-on-digital-sovereignty-icds-2024/,https://www.iaria.org/conferences2024/ICDS24.html,https://www.iaria.org/conferences/ICDS.html,https://www.thinkmind.org/library/ICDS/ICDS_2024,https://www.iaria.org/conferences2024/ICDS24.html,link2,,,,
"""6639d03e2aa97d8b8880605b""",International Conference on Embedded and Real Time Computing Systems and Applications,https://rtcsa2024.github.io/,https://rtcsa2024.github.io/?page=cfp.html,https://rtcsa2024.github.io/?page=submissions.html,https://rtcsa2024.github.io/?index=cfp.html,https://rtcsa2024.github.io/,link1,,,,
"""6639d0312aa97d8b8880604d""",International Conference on Discrete Geometry for Computer Imagery,https://iapr.org/dgci2019,https://dgmm2024.dimai.unifi.it/,https://iapr.org/archives/dgmm2024/wp-content/uploads/sites/17/2023/10/cfpDGMM2024v2.1.pdf,https://reach.ircam.fr/index.php/2024/03/11/iapr-third-international-conference-on-discrete-geometry-and-mathematical-morphology/,https://dgmm2024.dimai.unifi.it/,link2,,,,
"""6639d0382aa97d8b88806055""",International Conference on Distributed Computing Systems,https://icdcs2024.icdcs.org/,https://icdcs2024.icdcs.org/call-for-papers/,https://icdcs2024.icdcs.org/program/,https://icdcs2024.icdcs.org/technical-committee/,https://icdcs2024.icdcs.org/,link1,,,,
"""6639d06c2aa97d8b88806085""",International Conference on Human Factors in Computing Systems,https://chi2024.acm.org/,https://chi2024.acm.org/for-authors/papers/,https://chi2024.acm.org/2024/02/08/artifacts-at-chi-2024/,https://chi2024.acm.org/2024/02/01/chi-2024-registration-is-now-open/,https://chi2024.acm.org/,link1,,,,
"""6639d0882aa97d8b888060a1""",International Conference on Information and Communication Technologies for Ageing Well and e-Health,https://ict4awe.scitevents.org/,https://ict4awe.scitevents.org/?y=2024,https://ict4awe.scitevents.org/Abstracts.aspx,https://ict4awe.scitevents.org/?y=2023,https://ict4awe.scitevents.org/,link1,,,,
"""6639d0ab2aa97d8b888060c3""",International Conference on Intelligent Systems Designs and Applications,https://www.mirlabs.org/isda23/,http://www.mirlabs.net/isda22/,https://en.uit.edu.vn/congratulations-uit-student-group-their-scientific-paper-published-isda-2023-international-conference,https://www.scimagojr.com/journalsearch.php?q=21100198438&tip=sid&clean=0,https://www.mirlabs.org/isda23/,link1,,,,
"""6639d0802aa97d8b88806099""",International Conference on Industrial and Engineering Applications of Artificial Intelligence and Expert Systems,https://www.ieaaie2024.com/,https://www.ieaaie2024.com/call-for-paper/,https://www.ieaaie2024.com/submission/,https://www.ieaaie2024.com/dates/,https://www.ieaaie2024.com/,link1,,,,
"""6639d0932aa97d8b888060ab""",International Conference on Information Processing and Management of Uncertainty,https://ipmu2024.inesc-id.pt/,https://kmeducationhub.de/international-conference-information-processing-management-uncertainty-knowledge-based-systems-ipmu/,http://ipmu.lip6.fr/?ForthcomingConference,https://ipmu2024.inesc-id.pt/?m=202405,https://ipmu2024.inesc-id.pt/,link1,,,,
"""6639d0a12aa97d8b888060b9""",International Conference on Innovations for Community Services (was Innovative Internet Computer Systems IICS until 2014),https://www.eah-jena.de/i4cs-conference,https://www.eah-jena.de/i4cs-conference/cfp,https://www.researchgate.net/publication/381322901_Innovations_for_Community_Services_24th_International_Conference_I4CS_2024_Maastricht_The_Netherlands_June_12-14_2024_Proceedings,https://www.researchgate.net/publication/338039797_Innovations_for_Community_Services_20th_International_Conference_I4CS_2020_Bhubaneswar_India_January_12-14_2020_Proceedings,http://i4cs-conference.org/,,,,,
"""6639d0b32aa97d8b888060c9""",International Conference on Intelligent User Interfaces,https://iui.acm.org/2024/,https://iui.acm.org/2024/call_for_papers.html,https://iui.acm.org/2024/call_for_posters_demos.html,https://iui.acm.org/2024/accepted_workshops.html,https://iui.acm.org/2024/,link1,,,,
"""6639d0402aa97d8b8880605d""",International Conference on Embedded Wireless Systems and Networks (wasEuropean Conference on Wireless Sensor Networks),https://ewsn24.tii.ae/,https://www.ewsn.org/,https://events.dimes.unical.it/ewsn2023/,https://www.conferencelists.org/241763-2/,https://ewsn24.tii.ae/,link1,,,,
"""6639d04f2aa97d8b8880606b""",International Conference on Formal Methods and Models for Co-Design,https://memocode2024.github.io/,https://memocode2024.github.io/callforpapers.html,https://esweek.org/memocode/,https://ieee-ceda.org/event/symposium/2024-22nd-acm-ieee-international-symposium-formal-methods-and-models-system-design,https://memocode2024.github.io/,link1,,,,
"""6639d0512aa97d8b8880606d""",International Conference on Formal Ontology in Information Systems,https://www.utwente.nl/en/eemcs/fois2024/,https://www.utwente.nl/en/eemcs/fois2024/calls/,https://www.utwente.nl/en/eemcs/fois2024/about/,https://www.utwente.nl/en/eemcs/fois2024/fair-4-fois/,https://www.utwente.nl/en/eemcs/fois2024/,link1,,,,
"""6639d0542aa97d8b8880606f""",International Conference on Formal Structures for Computation and Deduction,"https://cs.ioc.ee/fscd24/#:~:text=10%2D13%20July%202024,Tallinn%20%2D%20Estonia",https://fscd-conference.org/,https://fscd-conference.org/editions/upcoming/,https://cs.ioc.ee/fscd24/cfp.html,https://cs.ioc.ee/fscd24/,link1,,,,
"""6639d05c2aa97d8b88806077""",International Conference on Generative Programming and Component Engineering,https://conf.researchr.org/series/gpce,https://2024.splashcon.org/home/gpce-2024,https://2023.splashcon.org/home/gpce-2023,https://conf.researchr.org/home/gpce-2019,https://2024.splashcon.org/home/gpce-2024,link2,,,,
"""6639d0602aa97d8b8880607b""","International Conference on Green, Pervasive and Cloud Computing (was Grid and Pervasive Computing)",http://2024.gpc-conf.org/home.html,http://gpc-conf.org/,https://www.clocate.com/icgpcc-international-conference-on-green-pervasive-and-cloud-computing/41632/,https://www.turningpagebookshop.com/book/9789819998951,http://2024.gpc-conf.org/home.html,link1,,,,
"""6639d0762aa97d8b8880608f""",International Conference on Image Analysis and Recognition,https://conferenceindex.org/event/international-conference-on-image-analysis-and-recognition-iciar-2024-november-bangkok-th,https://www.aimiconf.org/,https://waset.org/image-analysis-and-recognition-conference-in-november-2024-in-bangkok,https://waset.org/image-analysis-and-recognition-conference,https://waset.org/image-analysis-and-recognition-conference-in-november-2024-in-bangkok,link3,,,,
"""6639d07c2aa97d8b88806095""",International Conference on Implementation and Application of Automata,http://www.math.akita-u.ac.jp/ciaa2024/,https://www.informatik.uni-giessen.de/ciaa/,https://ciaa2022.sciencesconf.org/,http://ciaa.emu.edu.tr/en,http://www.math.akita-u.ac.jp/ciaa2024/,link1,,,,
"""6639d0472aa97d8b88806063""",International Conference on Entertainment Computing,https://icec2024.uea.edu.br/,https://www.ifipnews.org/tc14-announces-icec-2024-in-brazil/,https://www.even3.com.br/ifip-icec/,https://icec23.cs.unibo.it/,https://icec2024.uea.edu.br/,link1,,,,
"""6639d0482aa97d8b88806065""",International Conference on Evaluation and Assessment in Software Engineering,https://conf.researchr.org/home/ease-2024,https://conf.researchr.org/track/ease-2024/ease-2024-nier,https://conf.researchr.org/home/ease-2024/learner-2024,https://conf.researchr.org/home/ease-2024/secute-2024,https://conf.researchr.org/home/ease-2024,link1,,,,
"""6639d04b2aa97d8b88806067""",International Conference on Evaluation of Novel Approaches to Software Engineering,https://enase.scitevents.org/,https://enase.scitevents.org/?y=2022,https://10times.com/enase-prague,"https://portal.insticc.org/SubmissionDeadlines/642f431ffa23adf6d0c80484#:~:text=27%2D28%20April%2C%202024&text=ENASE%20aims%20at%20identifying%20most,%2C%20delivery%2C%20maintenance%20and%20evolution.",https://enase.scitevents.org/,link1,,,,
"""6639d0562aa97d8b88806071""",International Conference on Frontiers of Handwriting Recognition,https://icfhr2022.org/,https://icfhr2022.org/cfp.php,https://10times.com/icfhr-dortmund,http://icfhr2020.tu-dortmund.de/,,link1,,,,
"""6639d05e2aa97d8b88806079""",International Conference on Graph Transformations,https://conf.researchr.org/home/icgt-2024,https://hpi.de/scientific-events/icgt-2024.html,https://popl20.sigplan.org/series/icgt,https://conf.researchr.org/track/icgt-2024/icgt-2024-Research-Papers-1,https://conf.researchr.org/track/icgt-2024/icgt-2024-Research-Papers-1,link4,,,,
"""6639d06e2aa97d8b88806087""",International Conference on Human-Computer Interaction with Mobile Devices and Services,https://mobilehci.acm.org/2024/,https://mobilehci.acm.org/2024/callforpapers.php,https://mobilehci.acm.org/2024/callforlatebreaking.php,https://mobilehci.acm.org/2024/callforworkshops.php,https://mobilehci.acm.org/2024/,link1,,,,
"""6639d09b2aa97d8b888060b3""",International Conference on Information Systems Security and Privacy,https://icissp.scitevents.org/?y=2024,https://icissp.scitevents.org/,https://icissp.scitevents.org/CallForPapers.aspx,https://icissp.scitevents.org/BooksPublishedScitepress.aspx,https://icissp.scitevents.org/,link1,,,,
"""6639d0ad2aa97d8b888060c5""",International Conference on Intelligent Text Processing and Computational Linguistics,http://www.cicling.org/,https://europe.naverlabs.com/updates/14th-international-conference-on-intelligent-text-processing-and-computational-linguistics-cicling-university-of-the-aegean-samos-greece/,https://conferenceindex.org/event/international-conference-on-intelligent-text-processing-and-computational-linguistics-icitpcl-2024-august-zanzibar-tz,https://en.wikipedia.org/wiki/International_Conference_on_Computational_Linguistics_and_Intelligent_Text_Processing,,link1,,,,
"""6639d03c2aa97d8b88806059""",International Conference on Electronic Commerce,https://www.icec.net/icec2024,https://www.icec.net/introduction,https://www.icec.net/icec-center-leadership,https://www.icec.net/%EB%B3%B5%EC%A0%9C-conference,https://www.icec.net/icec2024,link1,,,,
"""6639d0442aa97d8b88806061""",International Conference on Engineering Applications of Neural Networks,https://eannconf.org/2024/,https://eannconf.org/,https://eannconf.org/2024/,https://eannconf.org/conference-history/,https://eannconf.org/2024/,link1,,,,
"""6639d03a2aa97d8b88806057""",International Conference on Dublin Core and Metadata Applications,https://kmeducationhub.de/international-conference-on-dublin-core-and-metadata-applications-dc/,https://www.asist.org/2023/07/14/2022-international-conference-on-dublin-core-and-metadata-applications-dc-2022-copy/,https://teachonline.ca/training-opportunities/upcoming-conferences/international-conference-dublin-core-and-metadata-applications-dcmi-metadata-innovation,https://www.ouvrirlascience.fr/dcmi-2022-2/,https://www.dublincore.org/conferences/2024/,,,,,
"""6639d04d2aa97d8b88806069""",International Conference on Formal Engineering Methods,http://icfem2024.info/,https://cps-vo.org/news/cfp-icfem-2024,https://formal-analysis.com/icfem/2023/,"https://en.wikipedia.org/wiki/Category:Formal_methods#:~:text=Formal%20methods%20are%20mathematical%20approaches,safety%20or%20security%20is%20involved.",https://icfem2024.info/,,,,,
"""6639d05a2aa97d8b88806075""",International Conference on Functional Programming,https://icfp24.sigplan.org/,https://icfp24.sigplan.org/track/icfp-2024-papers,https://icfp24.sigplan.org/home/erlang-2024,https://icfp24.sigplan.org/home/haskellsymp-2024,https://icfp24.sigplan.org/track/icfp-2024-papers,link2,,,,
"""6639d0722aa97d8b8880608b""",International Conference on Hybrid Intelligent Systems,https://www.mirlabs.org/his23/,http://www.mirlabs.net/his22/,https://hisworkshop.com.mx/home,https://ieeexplore.ieee.org/document/1587705,https://www.mirlabs.org/his23/,link1,,,,
"""6639d08a2aa97d8b888060a3""",International Conference on Information and Communication Technologies in Tourism,https://www.amazon.com/Information-Communication-Technologies-Tourism-2024/dp/303158838X,https://www.springerprofessional.de/information-and-communication-technologies-in-tourism-2024/27058510,https://shelflifebooksrva.com/book/9783031588389,https://library.oapen.org/handle/20.500.12657/90442,https://ifitt.net/enter-conference/enter-25/,,,,,
"""6639d08d2aa97d8b888060a5""",International Conference on Information and Communications Security,https://icics2024.aegean.gr/,https://icics2024.aegean.gr/submissions/,http://icics2024.aegean.gr/venue/,http://icics2024.aegean.gr/sponsors/,https://icics2024.aegean.gr/,link1,,,,
"""6639d0952aa97d8b888060ad""",International Conference on Information Security and Cryptography,https://secrypt.scitevents.org/,https://secrypt.scitevents.org/ImportantDates.aspx,https://secrypt.scitevents.org/ConferenceVenue.aspx,https://secrypt.scitevents.org/CallForPapers.aspx,https://secrypt.scitevents.org/,link1,,,,
"""6639d0622aa97d8b8880607d""","International Conference on Hardware/Software Codesign and System Synthesis (previously ISSN, changed in 2003)",https://esweek.org/codes-isss/,https://esweek.org/codesisss-call-for-papers-page/,https://ieee-ceda.org/event/conference/2024-international-conference-hardwaresoftware-codesign-and-system-synthesis,https://www.slideshare.net/slideshow/a-practical-introduction-to-hardware-software-codesign/259675394,https://esweek.org/codes-isss/,link1,,,,
"""6639d07a2aa97d8b88806093""",International Conference on Image and Signal Processing,https://icispc.org/,http://www.icispp.com/,https://conferenceindex.org/event/international-conference-on-imaging-and-signal-processing-icisp-2024-july-paris-fr,https://www.icsip.org/,https://www.icsip.org/,link4,,,,
"""6639d0842aa97d8b8880609d""","International Conference on Informatics in Control, Automation and Robotics",https://icinco.scitevents.org/,https://icinco.scitevents.org/ConferenceVenue.aspx,https://icinco.scitevents.org/ImportantInformation.aspx,https://icinco.scitevents.org/CallForPapers.aspx,https://icinco.scitevents.org/,link1,,,,
"""6639d0a32aa97d8b888060bb""",International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,https://cpaior.org/,https://www.ai4opt.org/news-events/cpaior-2024,https://galaxybookshop.com/book/9783031606014,https://wordstreetbooks.com/book/9783031606014,https://sites.google.com/view/cpaior2024,,,,,
"""6639d0652aa97d8b8880607f""","International Conference on Heterogeneous Networking for Quality, Reliability, Security and Robustness (was International Conference on Quality of Service in Heterogeneous Wired/Wireless Networks)",https://qshine.eai-conferences.org/,https://www.researchgate.net/publication/321613650_Quality_Reliability_Security_and_Robustness_in_Heterogeneous_Networks_9th_International_Conference_QShine_2013_Greader_Noida_India_January_11-12_2013_Revised_Selected_Papers,https://eudl.eu/proceedings/QSHINE/2009?articles_page=1,https://eudl.eu/proceedings/QSHINE/2010?articles_page=1,https://qshine.eai-conferences.org/,link1,,,,
"""6639d07e2aa97d8b88806097""",International Conference on Indoor Positioning and Indoor Navigation,https://ipin-conference.org/,https://ipin-conference.org/2024/,https://ipin-conference.org/editions.html,https://ipin-conference.org/2021/,https://ipin-conference.org/2024/,link2,,,,
"""6639d0862aa97d8b8880609f""",International Conference on Information and Communication Technologies and Development,https://ictd.org/,https://ictd.org/year/,https://ictd.org/home/,https://ictd.org/accepted-papers/,https://ictd.org/,link1,,,,
"""6639d09f2aa97d8b888060b7""",International Conference on Information Visualisation,https://iv.csites.fct.unl.pt/pt/,https://www.cisuc.uc.pt/en/28th-international-conference-on-information-visualisation-iv,https://ivapp.scitevents.org/,https://vis.h-da.de/events/international-conference-information-visualisation-iv2024,https://iv.csites.fct.unl.pt/pt/,link1,,,,
"""6639d0a52aa97d8b888060bd""",International Conference on Intelligent Data Engineering and Automated Learning,https://ideal2024.webs.upv.es/,https://ideal-conf.com/,https://ideal2023.uevora.pt/,https://ideal-conf.com/ideal2022,https://ideal2024.webs.upv.es/,link1,,,,
"""6639d0822aa97d8b8880609b""",International Conference on Informatics & Data-Driven Medicine,https://science.lpnu.ua/iddm-2024,https://science.lpnu.ua/iddm-2023,https://www.facebook.com/IDDMConference/,https://icdm2024.org/call_for_papers/,https://science.lpnu.ua/iddm-2024,link1,,,,
"""6639d0912aa97d8b888060a9""",International Conference on Information Fusion,https://fusion2024.org/,https://fusion2024.org/call-for-papers/,https://fusion2024.org/paper-submission/,https://fusion2024.org/isba-fusion/,https://fusion2024.org/,link1,,,,
"""6639d0a72aa97d8b888060bf""","International Conference on Intelligent Software Methodologies, Tools, and Techniques (was International Conference on Software Methods and Tools)",https://ieeemy.org/section/the-18th-international-conference-on-intelligent-software-methodologies-tools-and-techniques-somet_19/,https://atenea.esimecu.ipn.mx/,https://atenea.esimecu.ipn.mx/special.html,https://atenea.esimecu.ipn.mx/committees.html,,link1,,,,
"""6639d0b12aa97d8b888060c7""",International Conference on Intelligent Tutoring Systems,https://iis-international.org/its/,https://www.uom.gr/15157-20th-international-conference-on-intelligent-tutoring-systems-its-2024,"https://iis-international.org/its2024-generative-intelligence-and-its/#:~:text=ITS2024%20will%20be%20held%20in,to%20attend%20it%20online%20too.",https://galaxybookshop.com/book/9783031630309,"https://iis-international.org/its2024-generative-intelligence-and-its/#:~:text=ITS2024%20will%20be%20held%20in,to%20attend%20it%20online%20too.",link3,,,done,
"""6639d0bb2aa97d8b888060d1""",International Conference on Internet Monitoring and Protection,https://infosecmap.com/listing/icimp-2024-international-conference-on-internet-monitoring-and-protection/,https://www.clocate.com/icimp-the-international-conference-on-internet-monitoring-and-protection/4618/,https://www.clocate.com/conferences-on+icimp-internet-monitoring-protection/dHg=/p23-3/,https://10times.com/icimp-france,https://www.iaria.org/conferences2023/CfPICIMP23.html,,,,,
"""6639d0b72aa97d8b888060cd""",International Conference on Internet and Web Applications and Services,https://www.clocate.com/iciw-the-international-conference-on-internet-and-web-applications-and-services/4617/,https://www.iaria.org/conferences/ICIW.html,https://personales.upv.es/thinkmind/ICIW/index.html,https://www.iaria.org/conferences2024/ICIW24.html,https://www.iaria.org/conferences2023/CfPICIW23.html,,,,,
"""6639d126387369a8970585f3""",International Conference on Machine Vision,https://icmv.org/,https://www.icmv.org/date.html,https://icmv.org/photo2023.html,https://icmv.org/reg.html,https://icmv.org/,link1,,,,
"""6639d162387369a89705862f""",International Conference on Parallel and Distributed Systems,https://attend.ieee.org/icpads/,https://ieee-cybermatics.org/2023/icpads/,https://ieee-cybermatics.org/2023/icpads/cfp.php,https://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000534,https://ieee-cybermatics.org/2023/icpads/,link2,,,,
"""6639d166387369a897058633""",International Conference on Parallel Processing,https://icpp2024.org/,https://icpp2024.org/index.php?Itemid=110,https://icpp2024.org/index.php?option=com_content&view=article&id=6&Itemid=114,https://icpp2024.org/index.php?option=com_content&view=article&id=1&Itemid=105,https://icpp2024.org/,link1,,,done,
"""6639d17c387369a897058645""",International Conference on Principles of Practice in Multi-Agent Systems (prior to 2009 was Pacific Rim International Workshop on Multi-Agents),https://www.prima-conference.org/conferences/prima2014/~katfuji/prima2014/prima2014.html,https://www.researchgate.net/publication/266015729_Multi-Agent_Systems_for_Society_8th_Pacific_Rim_International_Workshop_on_Multi-Agents_PRIMA_2005_Kuala_Lumpur_Malaysia_September_26-28_2005_Revised_Selected_Papers,https://www.aamas2024-conference.auckland.ac.nz/,https://limos.fr/scimagocore_csv/CORE-C-2021/,https://prima2022.webs.upv.es/,,,,,
"""6639d182387369a89705864b""",International Conference on Process Mining,https://icpmconference.org/2024/,https://icpmconference.org/2024/call-for-research-papers/,https://icpmconference.org/2024/venue/,https://icpmconference.org/2024/call-for-demos/,https://icpmconference.org/2024/,link1,,,,
"""6639d1aa387369a897058673""",International Conference on Software and Data Technologies,https://icsoft.scitevents.org/,https://icsoft.scitevents.org/ConferenceVenue.aspx,https://icsoft.scitevents.org/CallForPapers.aspx,https://icsoft.scitevents.org/BooksPublishedScitepress.aspx,https://icsoft.scitevents.org/,link1,,,,
"""6639d39c8fb9939b82bceb51""",International Symposium on Algorithms and Experiments for Wireless Networks,https://www.algosensors-symposium.org/,https://conferences.au.dk/algo16/algosensors,https://algo-conference.org/2024/algowin/,https://algo-conference.org/2024/,https://algo-conference.org/2024/algowin/,link3,,,done,
"""6639d3a78fb9939b82bceb5b""",International Symposium on Automated Technology for Verification and Analysis,https://atva-conference.org/2024/,https://atva-conference.org/,https://atva-conference.org/2024/,https://atva-conference.org/call-for-proposals/,https://atva-conference.org/2024/,link1,,,done,
"""6639d3b08fb9939b82bceb63""",International Symposium on Combinatorial Optimisation,https://eventos.ull.es/111018/detail/isco-2024-tenerife-22-24-may-2024.html,https://www.lamsade.dauphine.fr/~isco/,https://www.ifors.org/isco2024/,https://galaxybookshop.com/book/9783031609237,https://eventos.ull.es/111018/detail/isco-2024-tenerife-22-24-may-2024.html,link1,,,,
"""6639d3bb8fb9939b82bceb6b""",International Symposium on Distributed Simulation and Real Time Applications,http://ds-rt.com/,http://ds-rt.com/2024/past-editions.html,https://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000218,https://connect.informs.org/discussion/cfp-27th-ieeeacm-international-symposium-on-distributed-simulation-and-real-time-applications-1,http://ds-rt.com/,link1,,,done,
"""6639d3bf8fb9939b82bceb6f""",International Symposium on Experimental Algorithms,https://sea2024.univie.ac.at/,https://sea2024.univie.ac.at/cfp/,https://connect.informs.org/discussion/symposium-of-experimental-algorithms-2024-sea24-call-for-papers-1,https://airoyoung.airo.org/2024/01/30/sea-2024/,https://sea2024.univie.ac.at/,link1,,,done,
"""6639d3c98fb9939b82bceb77""",International Symposium on Fundamentals of Computation Theory,https://www.uni-trier.de/en/universitaet/fachbereiche-faecher/fachbereich-iv/faecher/informatikwissenschaften/professuren/theoretische-informatik/research/conferences-and-workshops/fct-2023,https://www.corelab.ntua.gr/fct2021/,"https://www.corelab.ntua.gr/fct2021/#:~:text=FCT%2C%20the%20International%20Symposia%20on,complexity%2C%20formal%20and%20logical%20methods.",https://en.wikipedia.org/wiki/International_Symposium_on_Fundamentals_of_Computation_Theory,https://www.uni-trier.de/en/universitaet/fachbereiche-faecher/fachbereich-iv/faecher/informatikwissenschaften/professuren/theoretische-informatik/research/conferences-and-workshops/fct-2023,link1,,,,
"""6639d3cd8fb9939b82bceb7b""",International Symposium on High Performance Computer Architecture,https://hpca-conf.org/2024/,https://www.hpca-conf.org/2024/submit/papers.php,https://www.hpca-conf.org/2024/program/main.php,https://www.hpca-conf.org/2024/submit/industry.php,https://hpca-conf.org/2023/,,,,done,
"""6639d3e98fb9939b82bceb93""",International Symposium on Neural Networks,https://conference.cs.cityu.edu.hk/isnn/,https://openreview.net/group?id=ISNN/2024/Symposium,https://conference.cs.cityu.edu.hk/isnn/ISNN2024CFPv2.pdf,https://icdemo.indiecommerce.com/book/9789819743988,https://conference.cs.cityu.edu.hk/isnn/,link1,,,,
"""6639d4e04fd45eb8c2e67050""",International Symposium on Technology and Society,https://attend.ieee.org/istas-2024/,https://technologyandsociety.org/tag/istas-2024/,https://technologyandsociety.org/puebla-mexico-announced-as-next-istas-location-september-18-20-2024/,https://attend.ieee.org/istas-2024/454-2/,https://attend.ieee.org/istas-2024/,link1,,,done,
"""6639d4f94fd45eb8c2e67064""",International Wordnet Conference (Global Wordnet Conference),https://aclanthology.org/venues/gwc/,https://www.hitz.eus/gwc2023/home,https://aclanthology.org/2023.gwc-1.0,http://globalwordnet.org/,,,Chưa có link luôn,,done,
"""6639d5064fd45eb8c2e67070""",International Workshop on Combinatorial Algorithm,http://iwoca2024.di.unisa.it/,http://iwoca2024.di.unisa.it/accepted.html,http://iwoca2024.di.unisa.it/registration.html,http://iwoca2024.di.unisa.it/cfp.html,http://iwoca2024.di.unisa.it/,link1,,,done,
"""6639d5234fd45eb8c2e67088""",International Workshop on Graph-Theoretic Concepts in Computer Science,https://wg2024.famnit.upr.si/,https://events.unifr.ch/wg2023/,https://algo.cs.uni-tuebingen.de/wg2022/,https://www.famnit.upr.si/en/cooperation/events/International%20Workshop%20WG%202024,https://wg2024.famnit.upr.si/,link1,,,,
"""6639d53a4fd45eb8c2e6709a""",International Workshop on Requirements Engineering: Foundation for Software Quality,https://2023.refsq.org/series/refsq,https://conf.researchr.org/track/refsq-2024/refsq-2024-workshop-proposals,https://2024.refsq.org/track/refsq-2024-papers,https://conferencealerts.com/show-event?id=255869,https://2024.refsq.org/track/refsq-2024-papers,link3,,,done,
"""6639d5414fd45eb8c2e670a0""",International Workshop on Software and Compilers for Embedded Systems,https://tore.tuhh.de/entities/event/45df4f95-0e15-4901-b026-a7279d2842f4,https://pldi24.sigplan.org/home/LCTES-2024,https://www.computingfrontiers.org/2024/workshops.html,https://tore.tuhh.de/entities/event/e25c3d2c-1def-498c-81fb-f0d8d1f4ad9b,,link1,,,,
"""6639d55d4fd45eb8c2e670b8""",KES International Symposium on Intelligent Decision Technologies,http://idt-24.kesinternational.org/,http://sdf-24.kesinternational.org/,https://www.researchgate.net/publication/377111721_16th_International_KES_Conference_on_Intelligent_Decision_Technologies_Invited_Session_IS07_Responsible_and_Trustworthy_Artificial_Intelligence,https://umg.edu.pl/i.czarnowski/idt2024,http://idt-24.kesinternational.org/,link1,,,,
"""6639d55f4fd45eb8c2e670ba""",Knowledge capture,https://www.k-cap.org/,https://www.k-cap.org/2023/,https://www.k-cap.org/kcap13/kcap2013/index.html,https://www.k-cap.org/kcap03/index.html,https://www.k-cap.org/2023/,link2,,,,
"""6639d5644fd45eb8c2e670be""",Knowledge Visualization and Visual Thinking,https://iv.csites.fct.unl.pt/iv2020/symposia/iv/kv/index.html,https://www.graphicslink.co.uk/IV2013/KV.htm,https://iv.csites.fct.unl.pt/pt/symposia/,https://www.researchgate.net/publication/285883902_Knowledge_visualization,,link1,,,,
"""6639d5664fd45eb8c2e670c0""",Language Resources and Evaluation Conference,https://lrec-coling-2024.org/,https://lrec-coling-2024.org/about-lrec-coling/,https://lrec-coling-2024.org/workshops/,https://lrec-coling-2024.org/2nd-call-for-papers/,https://lrec-coling-2024.org/,link1,,,,
"""6639d5784fd45eb8c2e670ce""",Machine Translation Summit,https://eamt.org/category/mt-summit/,https://machinetranslate.org/eamt-2024,https://mtsummit2025.unige.ch/,https://aclanthology.org/venues/mtsummit/,https://mtsummit2023.scimeeting.cn/en/web/index/,,,,,
"""6639d59d4fd45eb8c2e670ee""",New Technologies Mobility and Security,https://ntms-conf.org/,http://ntms.ekonferencije.com/,https://www.facebook.com/ntms.conf/,https://ntms-conf.org/,https://ntms-conf.org/,link1,,,,
"""6639d5bd4fd45eb8c2e67100""",Pacific Rim Knowledge Acquisition Workshop,https://pkawwebsite.github.io/2024/,http://pkaw.org/pkaw2019/,https://www.researchgate.net/publication/349454052_Knowledge_Management_and_Acquisition_for_Intelligent_Systems_17th_Pacific_Rim_Knowledge_Acquisition_Workshop_PKAW_2020_Yokohama_Japan_January_7-8_2021_Proceedings_17th_Pacific_Rim_Knowledge_Acquisitio,https://pricai.org/2024/index.php/programs/programs-workshops,https://pkawwebsite.github.io/2024/,link1,,,,
"""6639d5cb4fd45eb8c2e6710c""",Passive and Active Measurement Conference,https://pam2024.cs.northwestern.edu/,https://pam2024.cs.northwestern.edu/cfp/,https://pam2024.cs.northwestern.edu/accepted/,https://pam2024.cs.northwestern.edu/camera-ready/,https://pam2024.cs.northwestern.edu/,link1,,,,
"""6639d6cbb9c725a1d3ed3dbb""",Symposium on Reliable Distributed Systems,https://srds-conference.org/,https://srds-conference.org/cf_papers.html,https://www.srds-conference.org/dates.html,https://srds-conference.org/about/past-editions.html,https://srds-conference.org/,link1,,,,
"""6639d6d1b9c725a1d3ed3dc1""","Tangible, Embedded, and Embodied Interaction",https://tei.acm.org/2024/,https://tei.acm.org/2024/index.php/call-for-papers/,https://tei.acm.org/2024/index.php/about-tei/,https://tei.acm.org/2024/index.php/art-and-performance/,https://tei.acm.org/2024/,link1,,,done,
"""6639d6e7b9c725a1d3ed3dd3""",Theoretical Aspects of Rationality and Knowledge,http://www.tark.org/,http://tsinghualogic.net/JRC/tark-xviii/,https://i6doc.com/en/book/?GCOI=28001100041590,https://arxiv.org/abs/2307.04005,https://sites.google.com/view/tark-2023,,,,,
